gene_id
Solyc00g011560
Solyc00g011660
Solyc00g011670
Solyc00g011870
Solyc00g011880
Solyc00g011890
Solyc00g012090
Solyc00g012290
Solyc00g012300
Solyc00g012310
Solyc00g012320
Solyc00g012330
Solyc00g012430
Solyc00g012440
Solyc00g012540
Solyc00g012640
Solyc00g012650
Solyc00g012660
Solyc00g012670
Solyc00g012680
Solyc00g012690
Solyc00g012700
Solyc00g012800
Solyc00g013100
Solyc00g013110
Solyc00g013120
Solyc00g013130
Solyc00g013140
Solyc00g013150
Solyc00g013160
Solyc00g013170
Solyc00g013180
Solyc00g013190
Solyc00g013290
Solyc00g013300
Solyc00g013310
Solyc00g013320
Solyc00g013330
Solyc00g013730
Solyc00g013740
Solyc00g013750
Solyc00g013760
Solyc00g013770
Solyc00g014170
Solyc00g014180
Solyc00g014190
Solyc00g014290
Solyc00g014390
Solyc00g014790
Solyc00g014800
Solyc00g014810
Solyc00g014820
Solyc00g014830
Solyc00g014840
Solyc00g014850
Solyc00g014860
Solyc00g014960
Solyc00g014970
Solyc00g014980
Solyc00g014990
Solyc00g015000
Solyc00g015600
Solyc00g015610
Solyc00g015620
Solyc00g015720
Solyc00g015730
Solyc00g015740
Solyc00g015750
Solyc00g015760
Solyc00g015770
Solyc00g016470
Solyc00g016480
Solyc00g016490
Solyc00g016590
Solyc00g016790
Solyc00g016890
Solyc00g016900
Solyc00g016910
Solyc00g017210
Solyc00g017220
Solyc00g017230
Solyc00g017530
Solyc00g017540
Solyc00g017550
Solyc00g017750
Solyc00g017760
Solyc00g017860
Solyc00g017870
Solyc00g017880
Solyc00g017890
Solyc00g017900
Solyc00g017910
Solyc00g017920
Solyc00g017930
Solyc00g018230
Solyc00g018240
Solyc00g018440
Solyc00g018450
Solyc00g018460
Solyc00g018760
Solyc00g018770
Solyc00g018970
Solyc00g019270
Solyc00g019280
Solyc00g019290
Solyc00g019310
Solyc00g019610
Solyc00g019620
Solyc00g019630
Solyc00g019730
Solyc00g019740
Solyc00g019750
Solyc00g019950
Solyc00g019960
Solyc00g019970
Solyc00g019980
Solyc00g019990
Solyc00g020000
Solyc00g020010
Solyc00g020020
Solyc00g020030
Solyc00g020040
Solyc00g020540
Solyc00g020840
Solyc00g020940
Solyc00g020950
Solyc00g020960
Solyc00g020970
Solyc00g020980
Solyc00g020990
Solyc00g021090
Solyc00g021490
Solyc00g021500
Solyc00g021510
Solyc00g021520
Solyc00g021530
Solyc00g021630
Solyc00g021640
Solyc00g021650
Solyc00g021660
Solyc00g021960
Solyc00g021970
Solyc00g022070
Solyc00g022080
Solyc00g022090
Solyc00g022100
Solyc00g022110
Solyc00g022210
Solyc00g022220
Solyc00g022620
Solyc00g023020
Solyc00g023030
Solyc00g023040
Solyc00g023050
Solyc00g023250
Solyc00g023260
Solyc00g023270
Solyc00g023470
Solyc00g023570
Solyc00g023580
Solyc00g023590
Solyc00g023600
Solyc00g023700
Solyc00g023710
Solyc00g024010
Solyc00g024020
Solyc00g024030
Solyc00g024040
Solyc00g024050
Solyc00g024150
Solyc00g024160
Solyc00g024170
Solyc00g024370
Solyc00g024570
Solyc00g024670
Solyc00g024680
Solyc00g024690
Solyc00g025290
Solyc00g025300
Solyc00g025400
Solyc00g025500
Solyc00g025510
Solyc00g025520
Solyc00g025530
Solyc00g025540
Solyc00g025550
Solyc00g025650
Solyc00g025660
Solyc00g025760
Solyc00g026160
Solyc00g026860
Solyc00g026870
Solyc00g026880
Solyc00g026890
Solyc00g026900
Solyc00g026910
Solyc00g026920
Solyc00g027120
Solyc00g027130
Solyc00g027140
Solyc00g027640
Solyc00g027650
Solyc00g027660
Solyc00g027670
Solyc00g027770
Solyc00g027870
Solyc00g027970
Solyc00g027980
Solyc00g027990
Solyc00g028090
Solyc00g028100
Solyc00g028110
Solyc00g028120
Solyc00g028420
Solyc00g028520
Solyc00g028530
Solyc00g028540
Solyc00g028550
Solyc00g028560
Solyc00g028760
Solyc00g028960
Solyc00g029060
Solyc00g029070
Solyc00g029080
Solyc00g029090
Solyc00g029190
Solyc00g029290
Solyc00g029300
Solyc00g029500
Solyc00g029800
Solyc00g030000
Solyc00g030100
Solyc00g030210
Solyc00g030510
Solyc00g030520
Solyc00g030620
Solyc00g030820
Solyc00g031020
Solyc00g031030
Solyc00g031040
Solyc00g031050
Solyc00g031060
Solyc00g031360
Solyc00g031370
Solyc00g031380
Solyc00g031390
Solyc00g031490
Solyc00g031500
Solyc00g031700
Solyc00g031710
Solyc00g031720
Solyc00g031730
Solyc00g032030
Solyc00g032230
Solyc00g032240
Solyc00g032940
Solyc00g032960
Solyc00g033460
Solyc00g033860
Solyc00g033870
Solyc00g033880
Solyc00g033890
Solyc00g033990
Solyc00g034000
Solyc00g034010
Solyc00g034810
Solyc00g035010
Solyc00g035020
Solyc00g035820
Solyc00g036320
Solyc00g036520
Solyc00g036530
Solyc00g036540
Solyc00g036740
Solyc00g036750
Solyc00g036760
Solyc00g036960
Solyc00g037260
Solyc00g037270
Solyc00g037280
Solyc00g037290
Solyc00g038390
Solyc00g039290
Solyc00g039990
Solyc00g040290
Solyc00g040390
Solyc00g040490
Solyc00g041090
Solyc00g041190
Solyc00g041200
Solyc00g041210
Solyc00g041220
Solyc00g042120
Solyc00g042130
Solyc00g042140
Solyc00g042340
Solyc00g042640
Solyc00g042840
Solyc00g042850
Solyc00g043650
Solyc00g044350
Solyc00g044550
Solyc00g044750
Solyc00g044950
Solyc00g044960
Solyc00g044970
Solyc00g046570
Solyc00g046580
Solyc00g047180
Solyc00g047190
Solyc00g047200
Solyc00g047700
Solyc00g047800
Solyc00g047810
Solyc00g048410
Solyc00g048510
Solyc00g049210
Solyc00g049220
Solyc00g049520
Solyc00g049620
Solyc00g050020
Solyc00g050030
Solyc00g050130
Solyc00g050430
Solyc00g052430
Solyc00g052530
Solyc00g052540
Solyc00g052940
Solyc00g053440
Solyc00g053740
Solyc00g055940
Solyc00g055950
Solyc00g055960
Solyc00g055970
Solyc00g056180
Solyc00g056680
Solyc00g057280
Solyc00g057880
Solyc00g058180
Solyc00g058280
Solyc00g058480
Solyc00g058490
Solyc00g058890
Solyc00g058900
Solyc00g059100
Solyc00g059500
Solyc00g060710
Solyc00g060810
Solyc00g062710
Solyc00g063110
Solyc00g063510
Solyc00g065610
Solyc00g065620
Solyc00g065630
Solyc00g065930
Solyc00g065940
Solyc00g066140
Solyc00g066150
Solyc00g066350
Solyc00g066360
Solyc00g066370
Solyc00g067470
Solyc00g068970
Solyc00g068980
Solyc00g069680
Solyc00g069880
Solyc00g070680
Solyc00g070780
Solyc00g071180
Solyc00g071580
Solyc00g071590
Solyc00g071600
Solyc00g072100
Solyc00g072400
Solyc00g072800
Solyc00g073200
Solyc00g073900
Solyc00g073910
Solyc00g074210
Solyc00g074810
Solyc00g074820
Solyc00g074830
Solyc00g075030
Solyc00g075040
Solyc00g075440
Solyc00g075450
Solyc00g076250
Solyc00g077550
Solyc00g079050
Solyc00g080050
Solyc00g080550
Solyc00g080750
Solyc00g082550
Solyc00g084650
Solyc00g084750
Solyc00g084760
Solyc00g084770
Solyc00g084870
Solyc00g085070
Solyc00g085370
Solyc00g085770
Solyc00g085780
Solyc00g088080
Solyc00g088090
Solyc00g088190
Solyc00g088200
Solyc00g088210
Solyc00g088310
Solyc00g090110
Solyc00g090120
Solyc00g090130
Solyc00g090430
Solyc00g090630
Solyc00g090640
Solyc00g090650
Solyc00g090660
Solyc00g090860
Solyc00g090870
Solyc00g091170
Solyc00g092870
Solyc00g092880
Solyc00g092890
Solyc00g092900
Solyc00g093000
Solyc00g093100
Solyc00g093300
Solyc00g093310
Solyc00g094010
Solyc00g094020
Solyc00g094520
Solyc00g094530
Solyc00g094540
Solyc00g094550
Solyc00g094850
Solyc00g095450
Solyc00g095460
Solyc00g095860
Solyc00g096060
Solyc00g096460
Solyc00g097260
Solyc00g097760
Solyc00g097960
Solyc00g098560
Solyc00g099160
Solyc00g099460
Solyc00g099470
Solyc00g099570
Solyc00g099580
Solyc00g099880
Solyc00g100880
Solyc00g101100
Solyc00g101700
Solyc00g102000
Solyc00g102400
Solyc00g104210
Solyc00g104310
Solyc00g104320
Solyc00g104330
Solyc00g104630
Solyc00g104730
Solyc00g104740
Solyc00g104940
Solyc00g105340
Solyc00g105350
Solyc00g105750
Solyc00g106650
Solyc00g107050
Solyc00g107550
Solyc00g108550
Solyc00g109450
Solyc00g109850
Solyc00g109860
Solyc00g110060
Solyc00g110070
Solyc00g110370
Solyc00g110670
Solyc00g110870
Solyc00g111170
Solyc00g111270
Solyc00g111370
Solyc00g111770
Solyc00g111780
Solyc00g111980
Solyc00g112180
Solyc00g112190
Solyc00g112500
Solyc00g112600
Solyc00g112700
Solyc00g112710
Solyc00g112810
Solyc00g112820
Solyc00g112830
Solyc00g112930
Solyc00g113230
Solyc00g113330
Solyc00g113730
Solyc00g113740
Solyc00g114550
Solyc00g115450
Solyc00g116150
Solyc00g117450
Solyc00g117650
Solyc00g117950
Solyc00g117960
Solyc00g117970
Solyc00g118280
Solyc00g118680
Solyc00g118690
Solyc00g119000
Solyc00g119010
Solyc00g119610
Solyc00g119620
Solyc00g120120
Solyc00g120830
Solyc00g120930
Solyc00g121230
Solyc00g122530
Solyc00g123030
Solyc00g123040
Solyc00g123240
Solyc00g124840
Solyc00g124850
Solyc00g124860
Solyc00g125260
Solyc00g125270
Solyc00g125570
Solyc00g125980
Solyc00g125990
Solyc00g126000
Solyc00g126010
Solyc00g126120
Solyc00g126420
Solyc00g126430
Solyc00g126440
Solyc00g127540
Solyc00g127550
Solyc00g127560
Solyc00g127660
Solyc00g127670
Solyc00g127870
Solyc00g128870
Solyc00g129670
Solyc00g129680
Solyc00g129880
Solyc00g129980
Solyc00g130180
Solyc00g130190
Solyc00g130290
Solyc00g130690
Solyc00g130700
Solyc00g130800
Solyc00g131610
Solyc00g131710
Solyc00g133710
Solyc00g134620
Solyc00g134820
Solyc00g134830
Solyc00g134840
Solyc00g135040
Solyc00g135050
Solyc00g135060
Solyc00g136260
Solyc00g136560
Solyc00g138060
Solyc00g139760
Solyc00g140060
Solyc00g141360
Solyc00g141560
Solyc00g142160
Solyc00g142170
Solyc00g142370
Solyc00g143770
Solyc00g144470
Solyc00g145170
Solyc00g147570
Solyc00g147770
Solyc00g149970
Solyc00g151770
Solyc00g151780
Solyc00g153680
Solyc00g153980
Solyc00g154480
Solyc00g154980
Solyc00g156980
Solyc00g157080
Solyc00g157180
Solyc00g160780
Solyc00g163580
Solyc00g164580
Solyc00g164680
Solyc00g165080
Solyc00g165090
Solyc00g165190
Solyc00g166190
Solyc00g166690
Solyc00g167300
Solyc00g167800
Solyc00g168200
Solyc00g170200
Solyc00g170210
Solyc00g170510
Solyc00g171710
Solyc00g171810
Solyc00g172410
Solyc00g173210
Solyc00g173220
Solyc00g173230
Solyc00g173430
Solyc00g174330
Solyc00g174340
Solyc00g175240
Solyc00g178340
Solyc00g179240
Solyc00g179640
Solyc00g179840
Solyc00g180440
Solyc00g181240
Solyc00g181250
Solyc00g183050
Solyc00g184350
Solyc00g185750
Solyc00g185850
Solyc00g186050
Solyc00g187050
Solyc00g188250
Solyc00g188750
Solyc00g192150
Solyc00g195350
Solyc00g195360
Solyc00g196060
Solyc00g196460
Solyc00g198360
Solyc00g199960
Solyc00g201060
Solyc00g201160
Solyc00g201460
Solyc00g201760
Solyc00g202560
Solyc00g203660
Solyc00g207960
Solyc00g209460
Solyc00g209560
Solyc00g210860
Solyc00g212260
Solyc00g213160
Solyc00g213960
Solyc00g215560
Solyc00g217560
Solyc00g217960
Solyc00g218560
Solyc00g220360
Solyc00g222060
Solyc00g222460
Solyc00g226760
Solyc00g227860
Solyc00g227960
Solyc00g228260
Solyc00g229260
Solyc00g230060
Solyc00g230070
Solyc00g230080
Solyc00g230280
Solyc00g231680
Solyc00g231780
Solyc00g233480
Solyc00g237680
Solyc00g240580
Solyc00g244280
Solyc00g244290
Solyc00g244300
Solyc00g245200
Solyc00g246800
Solyc00g247300
Solyc00g249200
Solyc00g249910
Solyc00g254110
Solyc00g254910
Solyc00g255510
Solyc00g256710
Solyc00g257110
Solyc00g263210
Solyc00g265110
Solyc00g265510
Solyc00g266110
Solyc00g268310
Solyc00g269810
Solyc00g270510
Solyc00g272810
Solyc00g273110
Solyc00g277510
Solyc00g278110
Solyc00g280110
Solyc00g281110
Solyc00g282510
Solyc00g283010
Solyc00g283110
Solyc00g284510
Solyc00g286020
Solyc00g286030
Solyc00g287330
Solyc00g289230
Solyc00g294230
Solyc00g294630
Solyc00g297330
Solyc00g300430
Solyc00g300730
Solyc00g303630
Solyc00g304030
Solyc00g304630
Solyc00g306730
Solyc00g306830
Solyc00g308530
Solyc00g308930
Solyc00g309530
Solyc00g311230
Solyc00g313030
Solyc00g313930
Solyc00g316030
Solyc00g318030
Solyc00g318130
Solyc00g318830
Solyc00g320430
Solyc00g322630
Solyc00g322830
Solyc00g323130
Solyc00g324530
Solyc01g005000
Solyc01g005010
Solyc01g005020
Solyc01g005030
Solyc01g005040
Solyc01g005050
Solyc01g005060
Solyc01g005070
Solyc01g005080
Solyc01g005090
Solyc01g005100
Solyc01g005110
Solyc01g005120
Solyc01g005130
Solyc01g005140
Solyc01g005150
Solyc01g005160
Solyc01g005170
Solyc01g005180
Solyc01g005190
Solyc01g005200
Solyc01g005210
Solyc01g005220
Solyc01g005230
Solyc01g005240
Solyc01g005250
Solyc01g005260
Solyc01g005270
Solyc01g005280
Solyc01g005290
Solyc01g005300
Solyc01g005310
Solyc01g005320
Solyc01g005330
Solyc01g005340
Solyc01g005350
Solyc01g005360
Solyc01g005370
Solyc01g005380
Solyc01g005390
Solyc01g005400
Solyc01g005410
Solyc01g005420
Solyc01g005430
Solyc01g005440
Solyc01g005450
Solyc01g005460
Solyc01g005470
Solyc01g005480
Solyc01g005490
Solyc01g005500
Solyc01g005510
Solyc01g005520
Solyc01g005530
Solyc01g005540
Solyc01g005550
Solyc01g005560
Solyc01g005570
Solyc01g005580
Solyc01g005590
Solyc01g005600
Solyc01g005610
Solyc01g005620
Solyc01g005630
Solyc01g005640
Solyc01g005650
Solyc01g005660
Solyc01g005670
Solyc01g005680
Solyc01g005690
Solyc01g005700
Solyc01g005710
Solyc01g005720
Solyc01g005730
Solyc01g005740
Solyc01g005750
Solyc01g005760
Solyc01g005770
Solyc01g005780
Solyc01g005790
Solyc01g005800
Solyc01g005810
Solyc01g005820
Solyc01g005830
Solyc01g005840
Solyc01g005850
Solyc01g005860
Solyc01g005870
Solyc01g005880
Solyc01g005890
Solyc01g005900
Solyc01g005910
Solyc01g005920
Solyc01g005930
Solyc01g005940
Solyc01g005950
Solyc01g005960
Solyc01g005970
Solyc01g005980
Solyc01g005990
Solyc01g006000
Solyc01g006010
Solyc01g006020
Solyc01g006030
Solyc01g006040
Solyc01g006050
Solyc01g006060
Solyc01g006070
Solyc01g006080
Solyc01g006090
Solyc01g006100
Solyc01g006110
Solyc01g006120
Solyc01g006130
Solyc01g006140
Solyc01g006150
Solyc01g006160
Solyc01g006170
Solyc01g006180
Solyc01g006190
Solyc01g006200
Solyc01g006210
Solyc01g006220
Solyc01g006230
Solyc01g006240
Solyc01g006250
Solyc01g006260
Solyc01g006270
Solyc01g006280
Solyc01g006290
Solyc01g006300
Solyc01g006310
Solyc01g006320
Solyc01g006330
Solyc01g006340
Solyc01g006350
Solyc01g006360
Solyc01g006370
Solyc01g006380
Solyc01g006390
Solyc01g006400
Solyc01g006410
Solyc01g006420
Solyc01g006430
Solyc01g006440
Solyc01g006450
Solyc01g006460
Solyc01g006470
Solyc01g006480
Solyc01g006490
Solyc01g006500
Solyc01g006510
Solyc01g006520
Solyc01g006530
Solyc01g006540
Solyc01g006550
Solyc01g006560
Solyc01g006570
Solyc01g006580
Solyc01g006590
Solyc01g006600
Solyc01g006610
Solyc01g006620
Solyc01g006630
Solyc01g006640
Solyc01g006650
Solyc01g006660
Solyc01g006670
Solyc01g006680
Solyc01g006690
Solyc01g006700
Solyc01g006710
Solyc01g006720
Solyc01g006730
Solyc01g006740
Solyc01g006750
Solyc01g006760
Solyc01g006770
Solyc01g006780
Solyc01g006790
Solyc01g006800
Solyc01g006810
Solyc01g006820
Solyc01g006830
Solyc01g006840
Solyc01g006850
Solyc01g006860
Solyc01g006870
Solyc01g006880
Solyc01g006890
Solyc01g006900
Solyc01g006910
Solyc01g006920
Solyc01g006930
Solyc01g006940
Solyc01g006950
Solyc01g006960
Solyc01g006970
Solyc01g006980
Solyc01g006990
Solyc01g007000
Solyc01g007010
Solyc01g007020
Solyc01g007030
Solyc01g007040
Solyc01g007050
Solyc01g007060
Solyc01g007070
Solyc01g007080
Solyc01g007090
Solyc01g007100
Solyc01g007110
Solyc01g007120
Solyc01g007130
Solyc01g007140
Solyc01g007150
Solyc01g007160
Solyc01g007170
Solyc01g007180
Solyc01g007190
Solyc01g007200
Solyc01g007210
Solyc01g007220
Solyc01g007230
Solyc01g007240
Solyc01g007250
Solyc01g007260
Solyc01g007270
Solyc01g007280
Solyc01g007290
Solyc01g007300
Solyc01g007310
Solyc01g007320
Solyc01g007330
Solyc01g007340
Solyc01g007350
Solyc01g007360
Solyc01g007370
Solyc01g007380
Solyc01g007390
Solyc01g007400
Solyc01g007410
Solyc01g007420
Solyc01g007430
Solyc01g007440
Solyc01g007450
Solyc01g007460
Solyc01g007470
Solyc01g007480
Solyc01g007490
Solyc01g007500
Solyc01g007510
Solyc01g007520
Solyc01g007530
Solyc01g007540
Solyc01g007550
Solyc01g007560
Solyc01g007570
Solyc01g007580
Solyc01g007590
Solyc01g007600
Solyc01g007610
Solyc01g007620
Solyc01g007630
Solyc01g007640
Solyc01g007650
Solyc01g007660
Solyc01g007670
Solyc01g007690
Solyc01g007700
Solyc01g007710
Solyc01g007730
Solyc01g007740
Solyc01g007750
Solyc01g007760
Solyc01g007770
Solyc01g007780
Solyc01g007790
Solyc01g007800
Solyc01g007810
Solyc01g007820
Solyc01g007830
Solyc01g007840
Solyc01g007850
Solyc01g007860
Solyc01g007870
Solyc01g007880
Solyc01g007890
Solyc01g007900
Solyc01g007910
Solyc01g007920
Solyc01g007930
Solyc01g007940
Solyc01g007950
Solyc01g007960
Solyc01g007970
Solyc01g007980
Solyc01g007990
Solyc01g008000
Solyc01g008010
Solyc01g008020
Solyc01g008030
Solyc01g008040
Solyc01g008050
Solyc01g008060
Solyc01g008070
Solyc01g008080
Solyc01g008090
Solyc01g008100
Solyc01g008110
Solyc01g008120
Solyc01g008130
Solyc01g008140
Solyc01g008150
Solyc01g008160
Solyc01g008170
Solyc01g008180
Solyc01g008190
Solyc01g008200
Solyc01g008210
Solyc01g008220
Solyc01g008230
Solyc01g008240
Solyc01g008250
Solyc01g008260
Solyc01g008270
Solyc01g008280
Solyc01g008290
Solyc01g008300
Solyc01g008310
Solyc01g008320
Solyc01g008330
Solyc01g008340
Solyc01g008350
Solyc01g008360
Solyc01g008370
Solyc01g008380
Solyc01g008390
Solyc01g008400
Solyc01g008410
Solyc01g008420
Solyc01g008430
Solyc01g008440
Solyc01g008450
Solyc01g008460
Solyc01g008470
Solyc01g008480
Solyc01g008490
Solyc01g008500
Solyc01g008510
Solyc01g008520
Solyc01g008530
Solyc01g008540
Solyc01g008550
Solyc01g008560
Solyc01g008570
Solyc01g008580
Solyc01g008590
Solyc01g008600
Solyc01g008610
Solyc01g008620
Solyc01g008630
Solyc01g008640
Solyc01g008650
Solyc01g008660
Solyc01g008670
Solyc01g008680
Solyc01g008690
Solyc01g008700
Solyc01g008710
Solyc01g008720
Solyc01g008730
Solyc01g008740
Solyc01g008750
Solyc01g008760
Solyc01g008770
Solyc01g008780
Solyc01g008790
Solyc01g008800
Solyc01g008810
Solyc01g008820
Solyc01g008830
Solyc01g008840
Solyc01g008850
Solyc01g008860
Solyc01g008870
Solyc01g008880
Solyc01g008890
Solyc01g008900
Solyc01g008910
Solyc01g008920
Solyc01g008930
Solyc01g008940
Solyc01g008950
Solyc01g008960
Solyc01g008970
Solyc01g008980
Solyc01g008990
Solyc01g009000
Solyc01g009010
Solyc01g009020
Solyc01g009030
Solyc01g009040
Solyc01g009050
Solyc01g009060
Solyc01g009070
Solyc01g009080
Solyc01g009090
Solyc01g009100
Solyc01g009110
Solyc01g009120
Solyc01g009130
Solyc01g009140
Solyc01g009150
Solyc01g009160
Solyc01g009170
Solyc01g009180
Solyc01g009190
Solyc01g009200
Solyc01g009210
Solyc01g009220
Solyc01g009230
Solyc01g009240
Solyc01g009250
Solyc01g009260
Solyc01g009270
Solyc01g009280
Solyc01g009290
Solyc01g009300
Solyc01g009310
Solyc01g009320
Solyc01g009330
Solyc01g009340
Solyc01g009350
Solyc01g009360
Solyc01g009370
Solyc01g009380
Solyc01g009390
Solyc01g009400
Solyc01g009410
Solyc01g009420
Solyc01g009430
Solyc01g009440
Solyc01g009450
Solyc01g009470
Solyc01g009480
Solyc01g009490
Solyc01g009500
Solyc01g009510
Solyc01g009520
Solyc01g009530
Solyc01g009540
Solyc01g009550
Solyc01g009560
Solyc01g009570
Solyc01g009580
Solyc01g009590
Solyc01g009600
Solyc01g009610
Solyc01g009620
Solyc01g009630
Solyc01g009640
Solyc01g009650
Solyc01g009660
Solyc01g009670
Solyc01g009680
Solyc01g009690
Solyc01g009700
Solyc01g009710
Solyc01g009720
Solyc01g009730
Solyc01g009740
Solyc01g009750
Solyc01g009760
Solyc01g009770
Solyc01g009780
Solyc01g009790
Solyc01g009800
Solyc01g009810
Solyc01g009820
Solyc01g009830
Solyc01g009840
Solyc01g009850
Solyc01g009860
Solyc01g009870
Solyc01g009880
Solyc01g009890
Solyc01g009900
Solyc01g009910
Solyc01g009920
Solyc01g009930
Solyc01g009940
Solyc01g009950
Solyc01g009960
Solyc01g009970
Solyc01g009980
Solyc01g009990
Solyc01g010000
Solyc01g010010
Solyc01g010020
Solyc01g010030
Solyc01g010040
Solyc01g010050
Solyc01g010060
Solyc01g010070
Solyc01g010080
Solyc01g010090
Solyc01g010100
Solyc01g010110
Solyc01g010120
Solyc01g010130
Solyc01g010140
Solyc01g010150
Solyc01g010160
Solyc01g010170
Solyc01g010180
Solyc01g010190
Solyc01g010200
Solyc01g010210
Solyc01g010220
Solyc01g010230
Solyc01g010240
Solyc01g010250
Solyc01g010260
Solyc01g010270
Solyc01g010280
Solyc01g010290
Solyc01g010300
Solyc01g010310
Solyc01g010320
Solyc01g010330
Solyc01g010340
Solyc01g010350
Solyc01g010360
Solyc01g010370
Solyc01g010380
Solyc01g010390
Solyc01g010400
Solyc01g010410
Solyc01g010420
Solyc01g010430
Solyc01g010440
Solyc01g010450
Solyc01g010460
Solyc01g010470
Solyc01g010480
Solyc01g010490
Solyc01g010500
Solyc01g010510
Solyc01g010520
Solyc01g010530
Solyc01g010540
Solyc01g010550
Solyc01g010560
Solyc01g010570
Solyc01g010580
Solyc01g010590
Solyc01g010600
Solyc01g010610
Solyc01g010620
Solyc01g010630
Solyc01g010640
Solyc01g010650
Solyc01g010660
Solyc01g010670
Solyc01g010680
Solyc01g010690
Solyc01g010700
Solyc01g010710
Solyc01g010720
Solyc01g010730
Solyc01g010740
Solyc01g010750
Solyc01g010760
Solyc01g010770
Solyc01g010780
Solyc01g010790
Solyc01g010800
Solyc01g010810
Solyc01g010820
Solyc01g010830
Solyc01g010840
Solyc01g010850
Solyc01g010860
Solyc01g010870
Solyc01g010880
Solyc01g010890
Solyc01g010900
Solyc01g010910
